GemeindeID,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
141,34.0,24.0,39.0,55.0,48.0,54.0,62.0,51.0,43.0,89.0,58.0,68.0,90.0,90.0,60.0,96.0,96.0,124.0,96.0,98.0,101.0,90.0,121.0,130.0,132.0
142,21.0,24.0,60.0,39.0,95.0,85.0,80.0,68.0,83.0,72.0,144.0,115.0,168.0,131.0,162.0,154.0,172.0,243.0,166.0,134.0,88.0,121.0,92.0,96.0,138.0
151,5.0,6.0,5.0,11.0,19.0,19.0,20.0,12.0,10.0,28.0,15.0,31.0,39.0,25.0,16.0,32.0,30.0,28.0,41.0,46.0,33.0,33.0,33.0,23.0,36.0
152,5.0,11.0,4.0,10.0,3.0,12.0,12.0,6.0,10.0,14.0,9.0,16.0,26.0,19.0,16.0,8.0,18.0,46.0,24.0,22.0,30.0,42.0,28.0,42.0,42.0
153,7.0,11.0,13.0,12.0,13.0,38.0,22.0,19.0,25.0,27.0,52.0,58.0,38.0,30.0,20.0,46.0,30.0,51.0,40.0,20.0,30.0,35.0,23.0,38.0,31.0
154,17.0,18.0,19.0,21.0,42.0,36.0,31.0,50.0,42.0,66.0,34.0,48.0,42.0,45.0,58.0,64.0,93.0,87.0,70.0,74.0,76.0,88.0,91.0,67.0,85.0
155,12.0,14.0,10.0,23.0,21.0,25.0,33.0,24.0,32.0,37.0,36.0,39.0,41.0,44.0,56.0,47.0,50.0,72.0,71.0,54.0,43.0,51.0,88.0,59.0,68.0
156,11.0,17.0,23.0,20.0,25.0,28.0,35.0,27.0,17.0,58.0,47.0,72.0,58.0,75.0,39.0,79.0,84.0,78.0,58.0,56.0,56.0,66.0,64.0,51.0,98.0
157,6.0,12.0,6.0,23.0,9.0,21.0,20.0,18.0,32.0,28.0,32.0,33.0,31.0,66.0,47.0,68.0,23.0,25.0,12.0,29.0,22.0,31.0,20.0,26.0,43.0
158,10.0,21.0,24.0,26.0,35.0,14.0,20.0,41.0,23.0,35.0,65.0,58.0,70.0,59.0,64.0,57.0,89.0,66.0,52.0,56.0,92.0,79.0,76.0,68.0,90.0
159,6.0,4.0,7.0,12.0,10.0,5.0,18.0,3.0,14.0,34.0,15.0,40.0,28.0,47.0,16.0,38.0,15.0,25.0,36.0,30.0,32.0,12.0,27.0,27.0,23.0
160,5.0,8.0,11.0,3.0,11.0,11.0,11.0,5.0,12.0,23.0,23.0,11.0,25.0,7.0,19.0,24.0,26.0,25.0,21.0,25.0,20.0,37.0,33.0,26.0,25.0
161,27.0,25.0,19.0,24.0,42.0,33.0,24.0,44.0,28.0,26.0,28.0,62.0,61.0,60.0,76.0,80.0,49.0,72.0,126.0,50.0,64.0,52.0,73.0,58.0,88.0
171,2.0,2.0,6.0,8.0,3.0,9.0,3.0,5.0,12.0,5.0,9.0,5.0,6.0,16.0,4.0,21.0,9.0,20.0,16.0,12.0,6.0,17.0,9.0,2.0,
172,3.0,6.0,11.0,7.0,18.0,14.0,5.0,18.0,16.0,8.0,8.0,22.0,30.0,33.0,19.0,24.0,18.0,40.0,28.0,17.0,15.0,34.0,47.0,26.0,21.0
173,1.0,1.0,1.0,1.0,2.0,5.0,10.0,4.0,2.0,3.0,5.0,1.0,3.0,9.0,2.0,9.0,5.0,13.0,18.0,3.0,10.0,1.0,3.0,3.0,10.0
174,21.0,33.0,42.0,51.0,66.0,76.0,86.0,61.0,51.0,77.0,107.0,76.0,107.0,135.0,113.0,143.0,89.0,130.0,75.0,88.0,53.0,99.0,71.0,107.0,80.0
175,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,9.0,1.0,0.0
176,1.0,1.0,10.0,14.0,8.0,15.0,13.0,18.0,13.0,10.0,13.0,12.0,13.0,16.0,13.0,25.0,30.0,15.0,20.0,30.0,22.0,23.0,18.0,12.0,32.0
177,8.0,10.0,8.0,13.0,36.0,44.0,25.0,43.0,37.0,72.0,72.0,87.0,61.0,52.0,58.0,57.0,33.0,60.0,51.0,36.0,43.0,46.0,51.0,40.0,49.0
178,3.0,3.0,5.0,2.0,6.0,3.0,2.0,3.0,7.0,12.0,3.0,5.0,5.0,16.0,4.0,6.0,8.0,12.0,13.0,19.0,13.0,7.0,11.0,15.0,17.0
179,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
180,0.0,2.0,3.0,1.0,1.0,4.0,3.0,7.0,10.0,7.0,3.0,10.0,9.0,4.0,10.0,2.0,6.0,3.0,9.0,4.0,11.0,14.0,3.0,7.0,16.0
181,0.0,5.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,15.0,5.0,0.0,15.0,8.0,4.0,2.0,7.0,5.0,6.0,1.0,2.0,3.0,8.0
182,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0,1.0,0.0,5.0,7.0,4.0,4.0,1.0
191,30.0,51.0,76.0,111.0,130.0,119.0,107.0,151.0,85.0,170.0,144.0,231.0,191.0,133.0,110.0,181.0,112.0,228.0,168.0,166.0,157.0,197.0,151.0,106.0,149.0
192,8.0,9.0,14.0,23.0,28.0,26.0,14.0,29.0,4.0,50.0,43.0,37.0,57.0,28.0,26.0,32.0,21.0,37.0,52.0,29.0,35.0,28.0,36.0,36.0,62.0
193,19.0,15.0,26.0,16.0,26.0,37.0,23.0,22.0,5.0,22.0,24.0,36.0,18.0,21.0,36.0,44.0,43.0,51.0,68.0,46.0,38.0,54.0,51.0,54.0,59.0
194,12.0,11.0,28.0,13.0,15.0,27.0,17.0,22.0,14.0,21.0,28.0,25.0,28.0,19.0,14.0,15.0,17.0,45.0,30.0,23.0,25.0,27.0,26.0,16.0,15.0
195,8.0,14.0,18.0,12.0,15.0,18.0,13.0,17.0,17.0,23.0,40.0,27.0,32.0,25.0,41.0,37.0,26.0,54.0,49.0,59.0,48.0,71.0,79.0,42.0,53.0
196,2.0,4.0,10.0,8.0,9.0,9.0,4.0,9.0,11.0,10.0,13.0,16.0,9.0,12.0,4.0,17.0,16.0,12.0,11.0,7.0,13.0,14.0,18.0,10.0,10.0
197,4.0,7.0,12.0,6.0,13.0,19.0,10.0,31.0,12.0,36.0,27.0,30.0,39.0,34.0,21.0,30.0,31.0,22.0,45.0,9.0,22.0,23.0,25.0,20.0,27.0
198,20.0,37.0,64.0,41.0,87.0,139.0,132.0,126.0,127.0,147.0,184.0,181.0,186.0,125.0,157.0,170.0,173.0,357.0,288.0,164.0,181.0,162.0,143.0,143.0,160.0
199,16.0,22.0,46.0,49.0,60.0,49.0,53.0,65.0,58.0,84.0,94.0,71.0,94.0,73.0,99.0,148.0,80.0,214.0,118.0,130.0,109.0,102.0,99.0,90.0,130.0
200,6.0,14.0,10.0,7.0,9.0,25.0,23.0,38.0,9.0,50.0,40.0,49.0,32.0,32.0,49.0,96.0,32.0,106.0,71.0,56.0,34.0,34.0,45.0,54.0,49.0
211,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
212,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,,
213,0.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,8.0,2.0,0.0,7.0,4.0,3.0,6.0,8.0,5.0,8.0,9.0,5.0,9.0,7.0,5.0
214,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,4.0,5.0,2.0,7.0,3.0,1.0,6.0,2.0,1.0
215,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,4.0,6.0,1.0,2.0,5.0,0.0,1.0,3.0
216,0.0,0.0,1.0,1.0,4.0,6.0,7.0,3.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,3.0,2.0
217,0.0,2.0,4.0,4.0,21.0,6.0,8.0,5.0,8.0,11.0,13.0,14.0,17.0,37.0,22.0,23.0,12.0,8.0,20.0,11.0,24.0,23.0,22.0,8.0,22.0
218,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,4.0,3.0,0.0,6.0,0.0,2.0,1.0,2.0,4.0,5.0,3.0,2.0
219,8.0,5.0,3.0,8.0,2.0,1.0,4.0,1.0,4.0,15.0,7.0,16.0,9.0,8.0,2.0,8.0,6.0,29.0,12.0,9.0,6.0,16.0,16.0,17.0,28.0
220,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,3.0,7.0,0.0,5.0,5.0,2.0,0.0,5.0,4.0,1.0,3.0,2.0,0.0,3.0,2.0
221,0.0,3.0,6.0,1.0,1.0,1.0,1.0,0.0,3.0,5.0,3.0,10.0,13.0,9.0,6.0,12.0,12.0,14.0,6.0,8.0,9.0,8.0,3.0,5.0,1.0
222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
223,6.0,5.0,12.0,10.0,3.0,10.0,3.0,2.0,7.0,7.0,10.0,23.0,13.0,16.0,12.0,15.0,30.0,24.0,20.0,18.0,15.0,19.0,20.0,14.0,20.0
224,1.0,1.0,6.0,9.0,3.0,1.0,6.0,3.0,10.0,6.0,18.0,24.0,17.0,12.0,10.0,26.0,19.0,18.0,15.0,27.0,11.0,11.0,14.0,8.0,15.0
225,2.0,3.0,4.0,4.0,5.0,1.0,5.0,3.0,2.0,8.0,6.0,1.0,7.0,2.0,4.0,5.0,7.0,9.0,7.0,7.0,3.0,12.0,11.0,4.0,6.0
226,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0
227,9.0,8.0,10.0,6.0,7.0,16.0,8.0,17.0,6.0,17.0,19.0,24.0,31.0,25.0,25.0,19.0,20.0,26.0,22.0,21.0,7.0,15.0,28.0,17.0,23.0
228,0.0,6.0,5.0,12.0,12.0,10.0,15.0,30.0,20.0,26.0,29.0,12.0,40.0,28.0,38.0,24.0,14.0,42.0,12.0,15.0,4.0,7.0,20.0,30.0,13.0
229,1.0,6.0,16.0,6.0,4.0,6.0,3.0,12.0,1.0,6.0,14.0,2.0,5.0,1.0,1.0,7.0,12.0,20.0,25.0,5.0,11.0,15.0,8.0,,
230,109.0,119.0,236.0,271.0,414.0,465.0,419.0,422.0,560.0,580.0,758.0,763.0,905.0,761.0,786.0,782.0,717.0,962.0,897.0,839.0,708.0,650.0,540.0,592.0,680.0
231,1.0,4.0,24.0,9.0,12.0,44.0,17.0,34.0,30.0,35.0,42.0,50.0,28.0,38.0,37.0,40.0,23.0,65.0,23.0,31.0,15.0,35.0,27.0,40.0,31.0
241,1.0,0.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,6.0,1.0,0.0,6.0,2.0,2.0,2.0,3.0,1.0,3.0
242,13.0,5.0,7.0,5.0,1.0,10.0,16.0,9.0,10.0,10.0,23.0,51.0,15.0,32.0,42.0,53.0,26.0,26.0,37.0,17.0,35.0,21.0,26.0,35.0,51.0
243,21.0,36.0,52.0,93.0,71.0,96.0,161.0,125.0,133.0,184.0,189.0,192.0,238.0,214.0,259.0,439.0,316.0,372.0,261.0,233.0,160.0,197.0,140.0,142.0,123.0
244,6.0,14.0,10.0,20.0,8.0,18.0,14.0,17.0,19.0,19.0,11.0,21.0,28.0,15.0,20.0,14.0,27.0,44.0,22.0,25.0,20.0,28.0,16.0,30.0,30.0
245,14.0,9.0,19.0,13.0,14.0,27.0,31.0,30.0,25.0,50.0,52.0,90.0,82.0,72.0,83.0,64.0,81.0,86.0,63.0,45.0,48.0,58.0,31.0,52.0,58.0
246,4.0,3.0,4.0,3.0,4.0,6.0,5.0,0.0,15.0,1.0,14.0,6.0,6.0,11.0,5.0,4.0,14.0,10.0,6.0,7.0,7.0,11.0,8.0,9.0,13.0
247,30.0,29.0,45.0,41.0,63.0,71.0,98.0,96.0,143.0,74.0,124.0,145.0,169.0,186.0,227.0,146.0,96.0,197.0,204.0,124.0,86.0,96.0,78.0,90.0,98.0
248,6.0,6.0,7.0,1.0,7.0,6.0,8.0,2.0,5.0,6.0,8.0,13.0,15.0,10.0,12.0,12.0,5.0,21.0,35.0,21.0,27.0,22.0,28.0,20.0,23.0
249,2.0,2.0,3.0,1.0,10.0,3.0,3.0,9.0,6.0,27.0,6.0,7.0,18.0,16.0,14.0,14.0,8.0,10.0,32.0,14.0,15.0,16.0,11.0,17.0,13.0
250,6.0,16.0,35.0,22.0,29.0,40.0,43.0,44.0,33.0,74.0,56.0,51.0,84.0,66.0,97.0,93.0,61.0,94.0,76.0,61.0,44.0,40.0,33.0,39.0,64.0
251,5.0,3.0,23.0,10.0,13.0,18.0,17.0,10.0,26.0,16.0,22.0,30.0,41.0,23.0,35.0,31.0,37.0,56.0,44.0,31.0,24.0,24.0,24.0,30.0,18.0
261,370.0,604.0,1091.0,936.0,1198.0,1453.0,1324.0,1725.0,1863.0,2285.0,2241.0,2256.0,2867.0,2655.0,3449.0,4851.0,3267.0,3279.0,4769.0,4593.0,2654.0,3051.0,2777.0,2578.0,3588.0
297,,,,,,,,,,,,,,,,,,,,,,,,,12.0
298,,,,,,,,,,,,,,,,,,,,,,,,18.0,24.0
301,0.0,5.0,2.0,5.0,5.0,4.0,2.0,5.0,2.0,10.0,12.0,29.0,3.0,17.0,12.0,22.0,17.0,35.0,31.0,14.0,13.0,12.0,13.0,14.0,12.0
302,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0
303,0.0,0.0,1.0,1.0,3.0,4.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,5.0,2.0,4.0,7.0,4.0,1.0,9.0,8.0,2.0,4.0
304,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,9.0,2.0,6.0,1.0,5.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,8.0
305,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0
306,3.0,14.0,9.0,25.0,17.0,8.0,12.0,21.0,24.0,33.0,46.0,78.0,59.0,109.0,87.0,84.0,87.0,73.0,37.0,18.0,66.0,44.0,31.0,43.0,70.0
307,1.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,3.0,18.0,7.0,6.0,3.0,5.0,5.0,5.0,6.0,0.0,2.0,1.0,6.0
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,
309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,2.0
310,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,5.0,2.0,1.0,9.0,13.0,2.0,14.0,7.0,3.0,2.0,5.0,2.0,3.0,4.0
311,1.0,2.0,1.0,0.0,2.0,4.0,1.0,3.0,6.0,13.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,9.0,3.0,8.0,11.0,2.0,7.0,13.0
312,0.0,0.0,0.0,5.0,1.0,2.0,5.0,1.0,5.0,8.0,1.0,4.0,4.0,0.0,3.0,3.0,7.0,5.0,3.0,5.0,6.0,5.0,1.0,1.0,3.0
321,2.0,0.0,4.0,3.0,5.0,5.0,4.0,7.0,7.0,9.0,14.0,24.0,10.0,22.0,36.0,30.0,46.0,22.0,13.0,11.0,8.0,8.0,17.0,7.0,9.0
322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
323,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0
324,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,
329,17.0,13.0,16.0,41.0,21.0,10.0,32.0,25.0,9.0,45.0,37.0,127.0,88.0,67.0,89.0,219.0,120.0,70.0,71.0,64.0,81.0,38.0,63.0,58.0,66.0
330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,,,,,
331,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,9.0,10.0,1.0,12.0,3.0,7.0,16.0,1.0,9.0,10.0,14.0,15.0,3.0,7.0,3.0,6.0,1.0
332,0.0,1.0,0.0,2.0,0.0,5.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,0.0,16.0,11.0,8.0,2.0,0.0,3.0,2.0,2.0,5.0,1.0
333,0.0,3.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,4.0,11.0,17.0,14.0,14.0,6.0,16.0,6.0,9.0,4.0,5.0,2.0,5.0,1.0,1.0,1.0
334,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,1.0,2.0,2.0,4.0,2.0,2.0,6.0,3.0,0.0,15.0,10.0,19.0,19.0,12.0,2.0,2.0,18.0,43.0,24.0,27.0,18.0,11.0,8.0,7.0,6.0
338,1.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,16.0,3.0,3.0,1.0,3.0,0.0,2.0,1.0,3.0,2.0
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
340,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,0.0,1.0,0.0,4.0,1.0,0.0,3.0,2.0,2.0,8.0,8.0,4.0,4.0,15.0,14.0,19.0,34.0,37.0,17.0,30.0,18.0,18.0,18.0,11.0,11.0
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
345,0.0,3.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,7.0,4.0,4.0,0.0,12.0,14.0,27.0,19.0,9.0,4.0,7.0,2.0,3.0,6.0
351,143.0,217.0,165.0,155.0,186.0,294.0,319.0,333.0,314.0,387.0,562.0,907.0,585.0,699.0,779.0,1247.0,789.0,672.0,510.0,449.0,516.0,357.0,339.0,258.0,492.0
352,4.0,16.0,7.0,3.0,4.0,6.0,11.0,2.0,4.0,10.0,6.0,16.0,4.0,9.0,14.0,16.0,13.0,29.0,8.0,14.0,17.0,14.0,16.0,12.0,16.0
353,6.0,4.0,5.0,5.0,6.0,2.0,6.0,1.0,1.0,6.0,3.0,15.0,6.0,17.0,3.0,18.0,10.0,13.0,8.0,0.0,12.0,14.0,9.0,16.0,16.0
354,3.0,4.0,4.0,1.0,1.0,4.0,7.0,2.0,2.0,1.0,5.0,3.0,4.0,7.0,2.0,8.0,10.0,3.0,8.0,3.0,2.0,2.0,4.0,9.0,3.0
355,34.0,75.0,45.0,64.0,55.0,43.0,52.0,66.0,48.0,112.0,103.0,278.0,172.0,257.0,165.0,285.0,185.0,193.0,189.0,132.0,149.0,116.0,159.0,96.0,165.0
356,15.0,15.0,13.0,12.0,10.0,18.0,11.0,32.0,35.0,18.0,27.0,53.0,36.0,34.0,24.0,50.0,54.0,49.0,53.0,38.0,59.0,42.0,47.0,17.0,43.0
357,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0
358,1.0,2.0,7.0,3.0,0.0,3.0,3.0,1.0,3.0,4.0,3.0,13.0,9.0,12.0,14.0,5.0,13.0,15.0,7.0,9.0,3.0,13.0,5.0,5.0,13.0
359,1.0,3.0,0.0,5.0,3.0,2.0,3.0,6.0,4.0,1.0,2.0,12.0,14.0,6.0,14.0,18.0,11.0,10.0,10.0,6.0,7.0,8.0,10.0,5.0,8.0
360,4.0,15.0,12.0,17.0,14.0,5.0,5.0,4.0,13.0,22.0,12.0,21.0,26.0,26.0,34.0,17.0,22.0,39.0,33.0,16.0,18.0,13.0,20.0,17.0,20.0
361,8.0,11.0,18.0,28.0,24.0,8.0,19.0,10.0,19.0,34.0,40.0,33.0,13.0,57.0,51.0,78.0,67.0,47.0,45.0,47.0,33.0,45.0,41.0,30.0,32.0
362,7.0,21.0,13.0,19.0,23.0,23.0,23.0,16.0,18.0,47.0,41.0,72.0,56.0,107.0,71.0,106.0,75.0,59.0,43.0,49.0,53.0,45.0,53.0,41.0,35.0
363,23.0,48.0,41.0,35.0,14.0,48.0,37.0,39.0,41.0,100.0,115.0,208.0,160.0,185.0,117.0,145.0,131.0,103.0,87.0,103.0,66.0,50.0,40.0,59.0,71.0
371,69.0,67.0,67.0,94.0,120.0,87.0,95.0,102.0,114.0,180.0,119.0,579.0,320.0,384.0,344.0,585.0,517.0,498.0,299.0,269.0,303.0,357.0,242.0,113.0,120.0
372,3.0,3.0,5.0,6.0,2.0,0.0,1.0,4.0,1.0,8.0,1.0,6.0,7.0,2.0,4.0,7.0,10.0,15.0,7.0,13.0,15.0,13.0,6.0,11.0,16.0
381,0.0,2.0,1.0,4.0,0.0,0.0,1.0,2.0,3.0,1.0,5.0,0.0,1.0,3.0,1.0,4.0,5.0,9.0,4.0,1.0,7.0,1.0,5.0,7.0,0.0
382,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,3.0,4.0,1.0,1.0,5.0,2.0,2.0
383,1.0,2.0,1.0,2.0,3.0,2.0,2.0,7.0,0.0,4.0,8.0,3.0,12.0,13.0,10.0,6.0,4.0,9.0,4.0,3.0,9.0,1.0,5.0,1.0,14.0
384,0.0,0.0,0.0,2.0,1.0,2.0,6.0,3.0,4.0,5.0,2.0,5.0,6.0,13.0,8.0,12.0,2.0,7.0,9.0,4.0,,,,,
385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0
386,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,9.0,5.0,4.0,6.0,2.0,2.0,0.0,4.0,2.0,1.0,4.0,1.0,2.0
387,9.0,8.0,7.0,12.0,3.0,1.0,9.0,3.0,11.0,12.0,14.0,16.0,5.0,13.0,22.0,21.0,25.0,5.0,26.0,3.0,11.0,14.0,9.0,7.0,31.0
388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
390,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,2.0,3.0,4.0,3.0,0.0,3.0,0.0,2.0
391,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
392,2.0,3.0,2.0,8.0,3.0,0.0,5.0,6.0,7.0,15.0,2.0,15.0,17.0,16.0,22.0,25.0,3.0,36.0,22.0,7.0,17.0,22.0,19.0,11.0,21.0
393,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
394,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0
401,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,10.0,0.0,6.0,2.0,4.0,0.0,3.0,0.0,9.0,4.0,2.0,0.0,0.0,1.0,1.0,4.0
402,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
