Bezirk_ID,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Kanton_ABK,Bezirk_Name,Kanton_ID,Kanton_Name
1007,8657.0,8725.0,8804.0,9042.0,9132.0,9284.0,9460.0,9627.0,9849.0,10127.0,10427.0,10759.0,11122.0,11444.0,11718.0,11740.0,11945.0,12080.0,12179.0,12364.0,12721.0,12873.0,12998.0,13241.0,13639.0,14057.0,14445.0,14789.0,15339.0,15647.0,15972.0,16502.0,16952.0,17365.0,17664.0,FR,La Veveyse,10,Fribourg
1101,12624.0,12768.0,12756.0,12845.0,12962.0,13086.0,13369.0,13504.0,13487.0,13715.0,14314.0,14452.0,14679.0,14921.0,15253.0,15480.0,15702.0,15897.0,16144.0,16340.0,16451.0,16537.0,16618.0,16694.0,16848.0,16923.0,17076.0,17282.0,17545.0,17787.0,18135.0,18467.0,19054.0,19448.0,19960.0,SO,Gäu,11,Solothurn
1102,12686.0,12732.0,12794.0,12799.0,12778.0,12774.0,12745.0,12791.0,12952.0,13053.0,13702.0,13979.0,14074.0,14309.0,14355.0,14391.0,14429.0,14345.0,14201.0,14204.0,14160.0,14166.0,14160.0,14181.0,14135.0,14168.0,14149.0,14213.0,14230.0,14108.0,14216.0,14160.0,14220.0,14211.0,14281.0,SO,Thal,11,Solothurn
1103,5722.0,5761.0,5748.0,5801.0,5840.0,5860.0,5895.0,5902.0,5896.0,6034.0,6304.0,6364.0,6497.0,6572.0,6605.0,6663.0,6836.0,6967.0,7083.0,7088.0,7159.0,7204.0,7226.0,7193.0,7278.0,7385.0,7446.0,7522.0,7589.0,7571.0,7543.0,7542.0,7560.0,7543.0,7630.0,SO,Bucheggberg,11,Solothurn
1104,13245.0,13538.0,13650.0,13908.0,14106.0,14368.0,14678.0,14970.0,15191.0,15340.0,15538.0,15741.0,15992.0,16146.0,16351.0,16684.0,17067.0,17351.0,17663.0,17897.0,17943.0,18311.0,18455.0,18694.0,18853.0,18941.0,19008.0,19018.0,19138.0,19210.0,19517.0,19632.0,19789.0,19978.0,20179.0,SO,Dorneck,11,Solothurn
1105,20314.0,20629.0,20535.0,20581.0,20546.0,20399.0,20487.0,20548.0,20599.0,20548.0,20911.0,21234.0,21446.0,21527.0,21703.0,21808.0,21937.0,22031.0,22127.0,22174.0,22230.0,22329.0,22404.0,22349.0,22440.0,22264.0,22313.0,22311.0,22553.0,22812.0,23155.0,23270.0,23433.0,23685.0,23861.0,SO,Gösgen,11,Solothurn
1106,39936.0,40275.0,40453.0,40378.0,40576.0,40648.0,40918.0,41055.0,41356.0,41856.0,43352.0,44047.0,44486.0,44689.0,44930.0,45438.0,45886.0,45959.0,46520.0,46581.0,46286.0,46819.0,47017.0,47317.0,47305.0,47404.0,47343.0,47559.0,47748.0,47886.0,48237.0,48499.0,48962.0,49301.0,49714.0,SO,Wasseramt,11,Solothurn
1107,39338.0,39499.0,39331.0,38942.0,38800.0,38742.0,38687.0,38850.0,38828.0,39144.0,40499.0,41063.0,41206.0,41385.0,41324.0,41485.0,41727.0,41916.0,42079.0,42060.0,42109.0,42202.0,42393.0,42384.0,42411.0,42336.0,42446.0,42580.0,42869.0,42890.0,43228.0,43475.0,43766.0,44165.0,44431.0,SO,Lebern,11,Solothurn
1108,45814.0,45816.0,45856.0,45769.0,45748.0,45833.0,45666.0,45589.0,46096.0,46644.0,47116.0,48060.0,48356.0,48555.0,48571.0,49031.0,48930.0,48702.0,48931.0,48935.0,48799.0,49050.0,49247.0,49415.0,49450.0,49725.0,49976.0,50657.0,50822.0,50803.0,51240.0,51717.0,52052.0,52439.0,52906.0,SO,Olten,11,Solothurn
1109,15753.0,15597.0,15576.0,15503.0,15385.0,15434.0,15499.0,15437.0,15447.0,15429.0,15101.0,15275.0,15592.0,15642.0,15512.0,15353.0,15199.0,15208.0,15321.0,15213.0,15041.0,15108.0,15183.0,15014.0,14980.0,15079.0,15184.0,15364.0,15623.0,15881.0,16066.0,16301.0,16465.0,16599.0,16545.0,SO,Solothurn,11,Solothurn
